id,animals,climateactions,consequences,setting,type
id_1103265121332355072_2019-03-06,Pets,Politics,No,No setting,Event invitations
id_1103273754438840320_2019-03-06,Pets,Politics,Floods,No setting,Event invitations
id_1103280073346506752_2019-03-06,Pets,No,No,No setting,Event invitations
id_1103284907533467648_2019-03-06,No,No,Floods,No setting,Event invitations
id_1103297792355766272_2019-03-06,Pets,No,Floods,No setting,Event invitations
id_1103304335004495873_2019-03-06,Pets,Politics,Floods,No setting,Event invitations
id_1103308229260599304_2019-03-06,Pets,No,Floods,No setting,Event invitations
id_1103312371005693953_2019-03-06,Pets,No,No,No setting,Event invitations
id_1103315301704314883_2019-03-06,Pets,No,No,No setting,Event invitations
id_1103317631853981696_2019-03-06,No,No,Floods,No setting,Event invitations
id_1103323656451751936_2019-03-06,Pets,Politics,Floods|Wildfires|Other consequence,No setting,Event invitations
id_1103326224758251520_2019-03-06,Pets,No,No,No setting,Infographic
id_1103327223132667909_2019-03-06,No,No,Floods,No setting,Event invitations
id_1103336857860038661_2019-03-06,No,No,No,No setting,Event invitations
id_1103339615006662656_2019-03-06,No,No,Floods,No setting,Event invitations
id_1103341582982541313_2019-03-06,No,No,Floods,No setting,Event invitations
id_1103347276389376000_2019-03-06,No,No,Floods,No setting,Event invitations
id_1103347416579870720_2019-03-06,Pets,No,Floods,No setting,Event invitations
id_1103347728321519616_2019-03-06,No,Politics,Floods,No setting,Event invitations
id_1103352316285997056_2019-03-06,Pets,Politics,Floods,No setting,Event invitations
id_1103354651850756097_2019-03-06,No,Politics,Floods,No setting,Illustration
id_1103360243289993216_2019-03-06,No,Politics,Floods,No setting|Agricultural|Other setting,Event invitations
id_1103363043340087296_2019-03-06,No,Politics,Floods,No setting,Event invitations
id_1103366975911223296_2019-03-06,No,Politics,No,No setting,Event invitations
id_1103372004659548162_2019-03-06,No,Politics,Floods,No setting,Event invitations
id_1103375055965294594_2019-03-06,No,No,No,No setting,Event invitations
id_1103375206725439489_2019-03-06,No,No,Floods,No setting,Infographic
id_1103381475708338177_2019-03-06,No,Politics,Floods,No setting,Event invitations
id_1103384953738444800_2019-03-06,Pets,Politics,Floods,No setting,Event invitations
id_1103387020670361600_2019-03-06,No,No,No,No setting,Event invitations
id_1103388584197808128_2019-03-06,No,No,No,No setting,Event invitations
id_1103389447972941825_2019-03-06,No,Politics,Floods,No setting,Event invitations
id_1103390341418250240_2019-03-06,No,No,No,No setting,Event invitations
id_1103392011007258627_2019-03-06,Pets,No,No,No setting,Event invitations
id_1103392087645409281_2019-03-06,Pets,Politics,Floods,No setting,Event invitations
id_1103399999046541312_2019-03-06,Polar Bears,No,Floods,No setting,Event invitations
id_1103417430376833024_2019-03-06,No,Politics,Floods,No setting,Event invitations
id_1103426950247399435_2019-03-06,Pets,No,No,No setting,Event invitations
id_1103442864120516609_2019-03-06,No,No,No,No setting,Event invitations
id_1100132698851590144_2019-03-07,Pets,No,Floods,No setting,Event invitations
id_1103055592900489218_2019-03-07,No,No,Floods,No setting,Event invitations
id_1103294343950020608_2019-03-07,Polar Bears,Politics,Floods,No setting,Event invitations
id_1103460232678670336_2019-03-07,No,Politics,Floods,No setting,Event invitations
id_1103460543380123649_2019-03-07,Pets,No,Floods,No setting,Event invitations
id_1103479979684302854_2019-03-07,No,No,Floods,No setting,Event invitations
id_1103481533321506816_2019-03-07,Pets,Politics,Floods,No setting,Event invitations
id_1103497455973396480_2019-03-07,No,No,No,No setting,Event invitations
id_1103510035035054082_2019-03-07,No,No,No,No setting,Event invitations
id_1103522708313145344_2019-03-07,Pets,No,No,No setting,Event invitations
id_1103528310552768512_2019-03-07,No,No,No,No setting,Event invitations
id_1103536041284136960_2019-03-07,No,No,Floods,No setting,Event invitations
id_1103551904129282048_2019-03-07,No,Politics,Floods,No setting,Event invitations
id_1103554624986869762_2019-03-07,No,No,Floods,No setting,Event invitations
id_1103571797474140160_2019-03-07,No,No,No,No setting,Event invitations
id_1103574202890608640_2019-03-07,No,No,No,No setting,Event invitations
id_1103574394389950466_2019-03-07,No,No,No,No setting,Event invitations
id_1103594147167064064_2019-03-07,No,No,Floods,No setting,Event invitations
id_1103600204673155072_2019-03-07,No,Politics,Floods,No setting,Event invitations
id_1103609593484075008_2019-03-07,No,No,No,No setting,Event invitations
id_1103632030141689860_2019-03-07,No,Politics,Floods,No setting,Event invitations
id_1103637510654255105_2019-03-07,No,No,Floods,No setting,Event invitations
id_1103641768262815744_2019-03-07,Pets,No,No,No setting,Event invitations
id_1103643612137570305_2019-03-07,No,No,No,No setting,Event invitations
id_1103644243598422016_2019-03-07,No,No,Floods,No setting,Event invitations
id_1103648127536586752_2019-03-07,No,Politics,Floods,No setting,Event invitations
id_1103650510509432833_2019-03-07,Pets,Politics,Floods,No setting,Event invitations
id_1103655366087331840_2019-03-07,No,Politics,Floods,No setting,Event invitations
id_1103661674995814401_2019-03-07,No,Politics,Floods,No setting,Event invitations
id_1103665365882675202_2019-03-07,Pets,No,No,No setting,Event invitations
id_1103666793548337153_2019-03-07,Polar Bears,Politics,Floods,Residential area,Meme
id_1103672235535958016_2019-03-07,No,Politics,Floods,No setting,Event invitations
id_1103673823667216384_2019-03-07,Pets,No,No,No setting,Event invitations
id_1103682406429515777_2019-03-07,No,Politics,No,No setting,Event invitations
id_1103685162410434560_2019-03-07,No,No,Floods,No setting,Event invitations
id_1103687170316005377_2019-03-07,No,No,No,No setting,Event invitations
id_1103692910862704640_2019-03-07,No,No,Floods,No setting,Event invitations
id_1103693302082224128_2019-03-07,Polar Bears,No,No,No setting,Screenshot
id_1103701124622807040_2019-03-07,Pets,Politics,No,No setting,Event invitations
id_1103715544254107650_2019-03-07,Pets,Politics,Floods,No setting,Event invitations
id_1103726140924022784_2019-03-07,No,No,Floods,No setting,Event invitations
id_1103726994900975616_2019-03-07,Pets,No,No,No setting,Data visualization
id_1103728076737925120_2019-03-07,No,No,Floods,No setting,Event invitations
id_1103728999493238784_2019-03-07,No,Politics,Floods,No setting,Event invitations
id_1103733976663875585_2019-03-07,Pets,Politics,Floods,No setting,Event invitations
id_1103737682352586753_2019-03-07,No,No,No,No setting,Event invitations
id_1103742889488601088_2019-03-07,No,No,Floods,No setting,Event invitations
id_1103744067744100352_2019-03-07,Pets,Politics,No,No setting,Event invitations
id_1103746912514134017_2019-03-07,Pets,Politics,Floods,No setting,Event invitations
id_1103747856442249220_2019-03-07,No,No,Floods,No setting,Event invitations
id_1103750343152844802_2019-03-07,No,Politics,Floods,No setting,Event invitations
id_1103752120665325569_2019-03-07,No,Politics,Floods,No setting,Event invitations
id_1103757540439908352_2019-03-07,No,No,No,No setting,Event invitations
id_1103759454900838400_2019-03-07,No,No,No,No setting,Event invitations
id_1103766959429169153_2019-03-07,No,Politics,Floods,No setting,Event invitations
id_1103768979494105094_2019-03-07,No,No,Floods,No setting,Event invitations
id_1103770511320834048_2019-03-07,No,Politics,Floods,No setting,Event invitations
id_1103773745498345473_2019-03-07,No,Politics,Floods,No setting,Event invitations
id_1103773802935152640_2019-03-07,No,Politics,Floods,No setting,Event invitations
id_1103775044994547712_2019-03-07,No,No,No,No setting,Event invitations
id_1103775691819139074_2019-03-07,No,No,No,No setting,Event invitations
id_1103775930240053249_2019-03-07,No,No,No,No setting,Meme
id_1103776488023703552_2019-03-07,No,No,Floods,No setting,Event invitations
id_1103786869857312770_2019-03-07,No,No,Floods,No setting,Event invitations
id_1103791217429499904_2019-03-07,No,No,Floods,No setting,Event invitations
id_1103791748642295808_2019-03-07,Pets,Politics,Floods,No setting,Event invitations
id_1103796886752894976_2019-03-07,Pets,Politics,No,No setting,Screenshot
id_1103321966549876736_2019-03-08,Polar Bears,Politics,Floods,No setting,Event invitations
id_1103812194842669061_2019-03-08,Pets,Politics,Floods,No setting,Event invitations
id_1103813650840580096_2019-03-08,Pets,No,No,No setting,Event invitations
id_1103815188984315905_2019-03-08,Pets,No,Floods,No setting,Event invitations
id_1103820638471577602_2019-03-08,No,No,No,No setting,Event invitations
id_1103828988042964994_2019-03-08,No,No,No,No setting,Event invitations
id_1103844209767809024_2019-03-08,No,No,No,No setting,Event invitations
id_1103856047242895362_2019-03-08,Pets,No,No,No setting,Event invitations
id_1103862295745056768_2019-03-08,No,No,Floods,No setting,Event invitations
id_1103864535499173888_2019-03-08,No,Politics,No,No setting,Event invitations
id_1103869324484259841_2019-03-08,No,No,Floods,No setting,Event invitations
id_1103886864438550528_2019-03-08,Pets,No,No,No setting,Event invitations
id_1103895662460952576_2019-03-08,No,No,Floods,No setting,Event invitations
id_1103901697494020096_2019-03-08,Polar Bears,Politics,Floods,No setting,Event invitations
id_1103910329799475200_2019-03-08,No,No,No,No setting,Event invitations
id_1103914359221178371_2019-03-08,No,No,No,No setting,Event invitations
id_1103942803170648064_2019-03-08,No,No,No,No setting,Event invitations
id_1103963438047358977_2019-03-08,No,No,No,No setting,Event invitations
id_1103972332874407937_2019-03-08,Pets,Politics,Floods,No setting,Event invitations
id_1103978230237839366_2019-03-08,Pets,No,No,No setting,Event invitations
id_1103995070024466432_2019-03-08,Pets,Politics,Floods,No setting,Event invitations
id_1103998859251015681_2019-03-08,No,Politics,No,No setting,Event invitations
id_1104000421851512832_2019-03-08,No,No,No,No setting,Event invitations
id_1104014035119427584_2019-03-08,Pets,Politics,Floods,No setting,Event invitations
id_1104014566126686208_2019-03-08,No,No,No,No setting,Event invitations
id_1104015436247719943_2019-03-08,No,No,Floods,No setting,Event invitations
id_1104018668550320130_2019-03-08,No,Politics,Floods,No setting,Event invitations
id_1104031080309497856_2019-03-08,No,No,Floods,No setting,Event invitations
id_1104037627739561984_2019-03-08,No,Politics,Floods,No setting,Event invitations
id_1104043231912869893_2019-03-08,No,Politics,Floods,No setting,Event invitations
id_1104055607395602432_2019-03-08,No,Politics,Floods,No setting,Event invitations
id_1104058875840389120_2019-03-08,No,Politics,Floods,No setting,Event invitations
id_1104062535601401856_2019-03-08,No,No,No,No setting,Event invitations
id_1104097856791764996_2019-03-08,No,No,No,No setting,Event invitations
id_1104105360384819200_2019-03-08,No,No,Floods,No setting,Event invitations
id_1104110808945049600_2019-03-08,Pets,No,Floods,No setting,Event invitations
id_1104112931237580800_2019-03-08,No,Politics,Floods,No setting,Event invitations
id_1104114518521606144_2019-03-08,Pets,No,No,No setting,Event invitations
id_1104119199574589442_2019-03-08,No,Politics,Floods,No setting,Event invitations
id_1104122434360352780_2019-03-08,No,No,Floods|Wildfires|Other consequence,No setting,Event invitations
id_1104132232497778689_2019-03-08,Pets,No,No,No setting,Event invitations
id_1104133438259511303_2019-03-08,No,No,Floods,No setting,Event invitations
id_1104136486398689280_2019-03-08,No,No,No,Industrial area,Event invitations
id_1104146791824408576_2019-03-08,No,No,No,No setting,Event invitations
id_1104147160508043266_2019-03-08,Pets,Politics,Floods,No setting,Meme
id_1104151145453404160_2019-03-08,Pets,No,No,No setting,Event invitations
id_1104152306772267009_2019-03-08,Pets,Politics,Floods,No setting,Event invitations
id_1104155414592147457_2019-03-08,Polar Bears,No,Floods,No setting|Agricultural|Other setting,Event invitations
id_1104159617616097280_2019-03-08,No,No,Floods,No setting,Event invitations
id_1104161580076290048_2019-03-08,No,No,No,No setting,Event invitations
id_1104169729588191232_2019-03-08,No,Politics,No,No setting|Agricultural|Other setting,Event invitations
id_1103330984257351693_2019-03-09,No,Politics,Floods,No setting,Event invitations
id_1104170286952398848_2019-03-09,Pets,No,No,No setting,Illustration
id_1104185740815040512_2019-03-09,Pets,No,No,No setting,Event invitations
id_1104192575433527296_2019-03-09,Pets,Politics,Floods,No setting,Data visualization
id_1104202337101332481_2019-03-09,No,Politics,Floods,No setting,Event invitations
id_1104202373952610304_2019-03-09,No,No,Floods,No setting,Event invitations
id_1104208774661844992_2019-03-09,No,No,Floods,No setting,Event invitations
id_1104221855446122496_2019-03-09,No,No,No,No setting,Infographic
id_1104222639839567872_2019-03-09,Pets,Politics,Floods,No setting,Event invitations
id_1104243738514284545_2019-03-09,Pets,Politics,Floods,No setting,Event invitations
id_1104243793769852929_2019-03-09,No,No,No,No setting,Event invitations
id_1104254180796055552_2019-03-09,Pets,Politics,Floods,No setting,Screenshot
id_1104271305333985280_2019-03-09,No,No,Floods,No setting,Event invitations
id_1104274638471942144_2019-03-09,No,Politics,Floods,No setting,Event invitations
id_1104303710845448192_2019-03-09,Pets,No,No,No setting,Event invitations
id_1104343294979555332_2019-03-09,No,Politics,No,No setting,Event invitations
id_1104357621715386376_2019-03-09,No,Politics,No,No setting,Event invitations
id_1104382815649464326_2019-03-09,Pets,No,Floods,No setting,Event invitations
id_1104384680810504192_2019-03-09,Pets,No,Floods,No setting,Event invitations
id_1104386445660303363_2019-03-09,Pets,No,No,No setting,Event invitations
id_1104392999440732165_2019-03-09,No,Politics,Floods,No setting,Event invitations
id_1104394667683180546_2019-03-09,No,Politics,Floods,No setting,Event invitations
id_1104396366829236224_2019-03-09,No,No,Floods,No setting,Event invitations
id_1104404199679365120_2019-03-09,No,Politics,Floods,No setting,Infographic
id_1104409538847858689_2019-03-09,No,No,No,No setting,Event invitations
id_1104409730188042241_2019-03-09,No,Politics,Floods,No setting,Event invitations
id_1104424932291665921_2019-03-09,No,No,No,No setting,Event invitations
id_1104426206949076993_2019-03-09,No,No,Floods,No setting,Event invitations
id_1104428319674650626_2019-03-09,Pets,No,No,Agricultural,Event invitations
id_1104428952037326853_2019-03-09,No,No,No,No setting,Event invitations
id_1104449626747346945_2019-03-09,No,No,No,No setting,Event invitations
id_1104456006833225728_2019-03-09,Pets,No,No,No setting,Event invitations
id_1104456492294389761_2019-03-09,No,Politics,Floods,No setting,Event invitations
id_1104459676370984961_2019-03-09,No,Politics,No,No setting,Event invitations
