id,animals,climateactions,consequences,setting,type
id_1489658747895095300_2022-02-04,ALL,Other Climate Action,Other Consequence|Covid,"No Setting|Forest, Jungle",Meme
id_833376364464046080_2022-02-20,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,Residential Area,Meme
id_1494125073900482563_2022-02-17,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Economic Consequences|Covid|Floods,Rural,Meme
id_1504800172349530121_2022-03-18,ALL,Natural Gas,Covid,no class found,Meme
id_1519332410856554496_2022-04-27,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,Rural,Meme
id_1489309436908822533_2022-02-03,ALL,Coal|Wind Energy|Solar Energy|Politics|Other Climate Action|Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1508820117920133121_2022-03-29,ALL,no class found,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1518773293335068672_2022-04-26,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,no class found,"No Setting|Forest, Jungle",Meme
id_1492203569201700872_2022-02-11,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1483900096198684680_2022-01-19,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1517740199526027267_2022-04-23,ALL,Protests|Natural Gas,no class found,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1506723064247205892_2022-03-23,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,Residential Area,Meme
id_1517106671847456768_2022-04-21,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1483654185467928577_2022-01-19,Invertebrates|Birds|Fish|Amphibians|Reptiles,Protests|Natural Gas,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1516204000902885376_2022-04-18,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1480491068810481668_2022-01-10,ALL,Coal|Wind Energy|Solar Energy|Politics|Other Climate Action|Natural Gas,Human Rights|Economic Consequences|Wildfires|Other Extreme Weather Events|Health|Sea Level Rise|Covid,ALL,Meme
id_1504117130454876161_2022-03-16,ALL,Natural Gas,no class found,no class found,Meme
id_1485651872614543361_2022-01-24,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1523298983640461313_2022-05-08,ALL,Natural Gas,no class found,"No Setting|Forest, Jungle",Meme
id_1509006302541799428_2022-03-30,ALL,Other Climate Action,no class found,"No Setting|Forest, Jungle",Meme
id_1506703307552837634_2022-03-23,ALL,No,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1488878375955570690_2022-02-02,Amphibians,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1481075347202330626_2022-01-12,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"Forest, Jungle|Outer Space",Meme
id_1514743109388750852_2022-04-14,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1485749892882395138_2022-01-24,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1493647683197620227_2022-02-15,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1506689404621963273_2022-03-23,ALL,Other Climate Action,Economic Consequences,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1509478086420488203_2022-03-31,ALL,Natural Gas,no class found,ALL,Meme
id_1514237882432643076_2022-04-13,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1508493183000342532_2022-03-28,ALL,Natural Gas,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1490385273682898945_2022-02-06,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1495381649411952646_2022-02-20,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Economic Consequences|Covid|Floods,Rural,Meme
id_1486839415003664390_2022-01-27,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"Forest, Jungle",Illustration
id_1492986344108281856_2022-02-13,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1501582944271572994_2022-03-09,Amphibians,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1484529768825503749_2022-01-21,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1480697015793299457_2022-01-11,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1496813525808959498_2022-02-24,ALL,Coal|Wind Energy|Solar Energy|Politics|Other Climate Action|Natural Gas,no class found,no class found,Meme
id_1517796433952354305_2022-04-23,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,ALL,Meme
id_1519165701138886658_2022-04-27,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1502687968439549959_2022-03-12,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Economic Consequences|Covid|Floods,Rural,Meme
id_1492865396277485573_2022-02-13,ALL,Natural Gas,no class found,"Other Setting|Ocean|Indoor Space|Residential Area|Arctic, Antarctica|Other Nature|No Setting|Commercial Area|Industrial Area|Forest, Jungle|Agricultural|Coastal|Rural|Outer Space",Meme
id_1485764347246772225_2022-01-25,ALL,Other Climate Action,no class found,no class found,Meme
id_1492618323632267269_2022-02-12,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1511285782283268100_2022-04-05,ALL,Coal|Wind Energy|Solar Energy|Politics|Other Climate Action|Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1517898731391176708_2022-04-23,ALL,Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1514838273407045633_2022-04-15,ALL,Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1502028722311893023_2022-03-10,ALL,Natural Gas,Economic Consequences|Covid|Floods,no class found,Illustration
id_1506471621523292169_2022-03-23,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1503201795119759365_2022-03-14,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1508369107019874314_2022-03-28,ALL,Natural Gas,ALL,ALL,Meme
id_1477259295943270407_2022-01-01,ALL,Other Climate Action,ALL,"No Setting|Forest, Jungle",Meme
id_1480526980512690177_2022-01-10,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,Residential Area,Meme
id_1481280124565733381_2022-01-12,ALL,Natural Gas,Economic Consequences|Other|Covid|Floods,ALL,Meme
id_1498814139128496131_2022-03-02,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1519059320813629440_2022-04-26,ALL,Other Climate Action,Economic Consequences|Covid|Floods,Residential Area,Meme
id_1492509401378394113_2022-02-12,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1511635048872742912_2022-04-06,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1507760216779153411_2022-03-26,ALL,Protests|Natural Gas,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1484483795168464896_2022-01-21,ALL,No,no class found,no class found,Meme
id_1492857110061006852_2022-02-13,ALL,Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1505388191867711488_2022-03-20,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Economic Consequences,"No Setting|Forest, Jungle",Meme
id_1487133032335167498_2022-01-28,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1500528536381177860_2022-03-06,ALL,Protests|Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1484515004208402434_2022-01-21,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1496345636890812417_2022-02-23,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1517652038619779075_2022-04-22,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1496305223760896004_2022-02-23,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1508804701722136584_2022-03-29,ALL,Natural Gas,no class found,"No Setting|Forest, Jungle",Meme
id_1493604127867383827_2022-02-15,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1496425044217671689_2022-02-23,ALL,Natural Gas,Economic Consequences|Covid|Floods,"Forest, Jungle|Outer Space",Meme
id_1488716030297915395_2022-02-02,ALL,Protests|Natural Gas,no class found,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1508732821921226755_2022-03-29,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1505146453571907589_2022-03-19,ALL,No,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1479301913585745922_2022-01-07,ALL,Protests|Natural Gas,Drought|Covid,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1497390055865786370_2022-02-26,ALL,Protests|Natural Gas,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1521330283475210240_2022-05-03,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1523037818531901442_2022-05-07,ALL,Natural Gas,no class found,"No Setting|Forest, Jungle",Meme
id_1483825503878348805_2022-01-19,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1497921609147035648_2022-02-27,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1492135119297077250_2022-02-11,ALL,Natural Gas,no class found,ALL,Meme
id_1513842714764324868_2022-04-12,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1501702377706983424_2022-03-09,ALL,No,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1503722431915204614_2022-03-15,ALL,Natural Gas,no class found,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1506209125205696512_2022-03-22,ALL,no class found,no class found,"No Setting|Forest, Jungle",Meme
id_1496933574708191243_2022-02-24,ALL,Protests|Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1502757196253343748_2022-03-12,Invertebrates|Birds|Fish|Amphibians|Reptiles,no class found,Economic Consequences|Covid|Floods,"Other Setting|Ocean|Indoor Space|Residential Area|Arctic, Antarctica|Other Nature|No Setting|Commercial Area|Industrial Area|Forest, Jungle|Agricultural|Coastal|Rural|Outer Space",Meme
id_1512791984884363264_2022-04-09,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1512426262039613447_2022-04-08,ALL,Natural Gas,Covid,ALL,Meme
id_1505410275390140416_2022-03-20,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,no class found,"Arctic, Antarctica",Meme
id_1497179372872212480_2022-02-25,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1498297732087304195_2022-02-28,Amphibians|Invertebrates|Farm Animals,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1535329741598863360_2022-06-10,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1509647154998124547_2022-03-31,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1482012664989691904_2022-01-14,ALL,Protests|Natural Gas,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1516685013131137028_2022-04-20,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"Other Setting|Ocean|Indoor Space|Residential Area|Arctic, Antarctica|Other Nature|No Setting|Commercial Area|Industrial Area|Forest, Jungle|Agricultural|Coastal|Rural|Outer Space",Meme
id_1508862402334539777_2022-03-29,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,Residential Area,Meme
id_1524031858228482050_2022-05-10,ALL,Natural Gas,Drought|Covid,no class found,Meme
id_1503962621162434562_2022-03-16,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1515830067678842883_2022-04-17,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1513916648998199302_2022-04-12,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1490671692649168900_2022-02-07,ALL,Natural Gas,Economic Consequences|Covid|Floods,"Forest, Jungle|Outer Space",Meme
id_1510030455076421634_2022-04-01,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1514983621970784256_2022-04-15,ALL,Natural Gas,no class found,no class found,Meme
id_1517660742346055681_2022-04-23,ALL,Natural Gas,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1486948028460113922_2022-01-28,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1478494571986305033_2022-01-04,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"Agricultural|Desert|Forest, Jungle",Meme
id_1478834876669468673_2022-01-05,Amphibians,No,Other,"No Setting|Forest, Jungle",Meme
id_1518440411815358464_2022-04-25,ALL,Natural Gas,ALL,"Forest, Jungle",Meme
id_1506302541679759361_2022-03-22,ALL,Natural Gas,Economic Consequences|Covid|Floods,"Forest, Jungle|Outer Space",Meme
id_1513719189156081666_2022-04-12,Amphibians|Farm animals|Land Mammals,Other Climate Action,no class found,no class found,Meme
id_1488706500709257220_2022-02-02,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1514122192312672257_2022-04-13,ALL,Other Climate Action,no class found,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1511446336591302667_2022-04-05,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1521354021755269121_2022-05-03,ALL,No,Economic Consequences|Covid|Floods,Residential Area,Meme
id_1507644603650183172_2022-03-26,ALL,Natural Gas,ALL,"No Setting|Forest, Jungle",Meme
id_1488141427771068417_2022-01-31,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1505323188363960320_2022-03-19,ALL,Natural Gas,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1498290510624141318_2022-02-28,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1496409572227137539_2022-02-23,ALL,Natural Gas,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1519201261777793025_2022-04-27,ALL,Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1501904213802196999_2022-03-10,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1518693773856763904_2022-04-25,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Photo Collage
id_1508868781849956360_2022-03-29,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1484739404610555904_2022-01-22,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1479738704260317184_2022-01-08,ALL,Protests|Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1491394213367459841_2022-02-09,ALL,Natural Gas,Economic Consequences|Covid|Floods,"Other Setting|Industrial Area|Forest, Jungle",Meme
id_1480272600748208130_2022-01-09,ALL,Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1483003800973713409_2022-01-17,ALL,Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1482412392113975302_2022-01-15,ALL,Natural Gas,no class found,"No Setting|Forest, Jungle",Meme
id_1492770622212030464_2022-02-13,ALL,Natural Gas,Covid,"No Setting|Forest, Jungle",Meme
id_1511642927012925440_2022-04-06,ALL,Natural Gas,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1494400586174898179_2022-02-17,Amphibians,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1480935438038835207_2022-01-11,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1486891219619774467_2022-01-28,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1497071169543237639_2022-02-25,ALL,Protests|Natural Gas,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1517638587818274816_2022-04-22,Amphibians,Other Climate Action,no class found,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1496914018551812114_2022-02-24,no class found,no class found,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1487934805136142337_2022-01-30,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1492133227015938059_2022-02-11,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1512070381313568778_2022-04-07,ALL,Natural Gas,Economic Consequences|Covid|Floods,"Forest, Jungle|Outer Space",Meme
id_1519239447811919872_2022-04-27,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1497619013324705799_2022-02-26,ALL,Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1496853764044730369_2022-02-24,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Illustration
id_1492167859149148162_2022-02-11,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1496147831870078979_2022-02-22,ALL,Other Climate Action,Economic Consequences|Covid|Floods,Rural,Meme
id_1507266103201968134_2022-03-25,ALL,Natural Gas,no class found,ALL,Meme
id_1493451631647604742_2022-02-15,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1513171299748937735_2022-04-10,Birds,Other Climate Action,no class found,no class found,Meme
id_1516835189477023752_2022-04-20,ALL,Other Climate Action,Economic Consequences|Covid|Floods,Rural,Meme
id_1511396085545115650_2022-04-05,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Other,"Other Setting|Ocean|Indoor Space|Residential Area|Arctic, Antarctica|Other Nature|No Setting|Commercial Area|Industrial Area|Forest, Jungle|Agricultural|Coastal|Rural|Outer Space",Meme
id_1515100758131490819_2022-04-15,Amphibians,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1499679273833345024_2022-03-04,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1523008466549366787_2022-05-07,ALL,Natural Gas,no class found,no class found,Meme
id_1500818483772157953_2022-03-07,ALL,Natural Gas,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1520477799894687751_2022-04-30,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1502690091298222080_2022-03-12,ALL,Protests|Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1577955896210165762_2022-10-06,Invertebrates|Birds|Fish|Amphibians|Reptiles,Protests|Natural Gas,Economic Consequences|Covid|Floods,Residential Area,Meme
id_1515966806682443779_2022-04-18,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1519994616078127105_2022-04-29,ALL,Other Climate Action,no class found,ALL,Meme
id_1597289000108072961_2022-11-28,ALL,Protests|Natural Gas,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1478364654002974731_2022-01-04,ALL,Protests|Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1501655569249099780_2022-03-09,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1478678089123213314_2022-01-05,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"Forest, Jungle|Outer Space",Meme
id_1477888766761078785_2022-01-03,ALL,Protests|Natural Gas,no class found,no class found,Meme
id_1499358717585805318_2022-03-03,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1491599862688727042_2022-02-10,ALL,Natural Gas,no class found,no class found,Meme
id_1518379371706273792_2022-04-25,Invertebrates|Birds|Fish|Amphibians|Reptiles,Protests|Natural Gas,Economic Consequences|Covid|Floods,Residential Area,Meme
id_1484132274744528900_2022-01-20,Other Animals|Pets|Polar Bears|Invertebrates|Farm Animals|Land Mammals|Insects|Sea Mammals|Fish|Amphibians|Reptiles,Other|Other Climate Action|Natural Gas|Wind Energy,Other|Fish,no class found,Meme
id_1480592850123431945_2022-01-10,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1510004806370443271_2022-04-01,Invertebrates|Birds|Fish|Amphibians|Reptiles,Protests|Natural Gas,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1489506004232327169_2022-02-04,ALL,Natural Gas,no class found,no class found,Meme
id_1483267322530115585_2022-01-18,ALL,no class found,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1513635748074995714_2022-04-11,ALL,Natural Gas,Melting Ice|Economic Consequences|Other Extreme Weather Events|Covid|Floods,"Other Nature|Forest, Jungle",Meme
id_1510566712889987074_2022-04-03,ALL,Natural Gas,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1521565308544114688_2022-05-03,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,Residential Area,Meme
id_1480859139056279553_2022-01-11,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1481642145035341839_2022-01-13,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Melting Ice|Rising Temperature|Other Consequence|Other Extreme Weather Events|Covid,no class found,Meme
id_1507320105847427079_2022-03-25,ALL,Protests|Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1508782344378925056_2022-03-29,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1510728938900885508_2022-04-03,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1514948099151740936_2022-04-15,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1490249553022533634_2022-02-06,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Other Type
id_1509177358539898882_2022-03-30,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1510137809444687874_2022-04-02,ALL,Other Climate Action,Economic Consequences|Covid|Floods,Other,Meme
id_1517698430100926464_2022-04-23,ALL,Natural Gas,no class found,no class found,Meme
id_1518338212728508416_2022-04-24,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1493021591009124355_2022-02-14,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1499555717996589058_2022-03-04,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1503723823102840834_2022-03-15,ALL,Other Climate Action,no class found,no class found,Meme
id_1506927471664541698_2022-03-24,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Illustration
id_1478654789768597507_2022-01-05,Polar Bears|Invertebrates|Farm Animals|Birds|Land Mammals|Insects|Fish|Amphibians|Reptiles,Natural Gas,Polar bears,"No Setting|Forest, Jungle",Meme
id_1516502024225005581_2022-04-19,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1498384339427635206_2022-02-28,Amphibians|Invertebrates|Farm Animals,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1477852804286976001_2022-01-03,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1488927594330431493_2022-02-02,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1483790251470557188_2022-01-19,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1523918485520273410_2022-05-10,ALL,Natural Gas,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1484576572933689344_2022-01-25,ALL,Natural Gas,Economic Consequences|Health,"Commercial Area|Forest, Jungle|Indoor Space",Other Type
